"TAPIO_PC1" "TAPIO_weighted" "kml3d" "fPCA_KMeans" "DTW" "TS2Vec" "RankWalk_GNN"
"30" 0.298652750142197 0.441427126581847 0.496225110788483 0.571640947071238 0.694994538649273 0.493004828357169 0.69628459913637
"31" 0.351697734009948 0.359861864602523 0.678931558515392 0.666057185578865 0.601276196020143 0.44833377967117 0.711597136743877
"32" 0.31906945118085 0.44238098799319 0.522481582807548 0.623914370726346 0.648167400791431 0.284037609608686 0.562887590739346
"33" 0.224232106836434 0.442250819840753 0.651706936591345 0.696647783329836 0.776646355316386 0.461737569631533 0.584366480823591
"34" 0.466144493978345 0.679100658733272 0.695962148407726 0.810588082632264 0.637107952710211 0.426999259389783 0.651849756613656
"35" 0.28025766898361 0.307719417633124 0.466785347344435 0.620135805781193 0.536012206635502 0.403261995396014 0.590097959905099
"36" 0.240479065624072 0.308119344632722 0.661076832188982 0.663197214497141 0.537464877625454 0.391855993531816 0.563530672906867
"37" 0.295825925417583 0.538385006536282 0.658579061055896 0.753399989012055 0.693063973063973 0.417924261545705 0.720001409060394
"38" 0.428421454032993 0.530030367936542 0.586430367431903 0.721513369351049 0.516907541948053 0.402168804292403 0.686531933654631
"39" 0.261888220444227 0.543733005287715 0.627806916037748 0.808582536108466 0.696237982378303 0.307138828561783 0.789476502061936
"40" 0.296024158022946 0.430677313724364 0.729745271245748 0.702949083078398 0.631933974727615 0.461737856418348 0.754108772460758
"41" 0.546741915731987 0.56119977187056 0.643581605395012 0.677225043769186 0.620989336946138 0.494294966242585 0.655549446116442
"42" 0.289039049153215 0.336720964259769 0.612326966829715 0.694089684203948 0.63574680585653 0.374853944330129 0.585519430909492
"43" 0.26579241857141 0.524453587387235 0.682631308758412 0.74103163543814 0.577796975433168 0.490686474805812 0.596405776831823
"44" 0.509245414557991 0.536880792373472 0.764903560694632 0.797563725430197 0.786881037673384 0.595286195286195 0.845950883991807
"45" 0.331703932427825 0.286142220736389 0.600549441970877 0.733115524712936 0.643389513472969 0.492492618208262 0.626397602256412
"46" 0.254754823078149 0.591204528105611 0.631586384848623 0.689757251615121 0.571594356401601 0.470537980863113 0.693993922543015
"47" 0.249077583322275 0.340571360765788 0.392747579671611 0.655232389013166 0.462444511043484 0.297700546976844 0.516219932484251
"48" 0.225143465222272 0.448269457417745 0.567351050007369 0.666529742846184 0.608322581038026 0.156990784489512 0.646152967757196
"49" 0.285991480905061 0.460787382704131 0.693290730485841 0.809620135077891 0.738913741835688 0.514155304139635 0.751112533085134
"50" 0.404763278632208 0.56067524079176 0.615738530200235 0.744256702915137 0.61978851401847 0.529984834353069 0.750259445760056
