"TAPIO_PC1" "TAPIO_weighted" "kml3d" "fPCA_KMeans" "DTW" "TS2Vec" "RankWalk_GNN"
"37" 0.269071897047245 0.258301763202954 0.357897918220254 0.615651835711855 0.826253826088065 0.910192156955892 0.920552841200738
"38" 0.695159953414683 0.560197375915842 0.42570601813717 0.682060797982476 0.808190591541237 0.889742189894201 0.888604299658922
"39" 0.407863019618847 0.279243181440506 0.306602431138676 0.645171968407899 0.960354441775282 1 1
"40" 0.175683518377066 0.266753140900088 0.258271195584758 0.627055019122843 0.779379010702745 0.878994662522803 0.986598879940902
"41" 0.420176494849743 0.476978205801438 0.418607799122401 0.663898177457633 0.830616839989837 0.948073410454901 0.923837365536673
"42" 0.250211745353061 0.248397326332026 0.302481045209829 0.662608386752999 0.935807541467887 0.960072855731098 0.83365083183707
"43" 0.365046100897248 0.274706783234826 0.327402786895785 0.645583658695637 0.948073410454901 0.922293339671652 1
"44" 0.527768334824037 0.523329468782173 0.309925371460432 0.632971244805872 0.89853327258131 0.986598879940902 0.863350276907574
"45" 0.362595325898918 0.318520751864135 0.382755721834168 0.655775514126466 0.827996306605396 0.948073410454901 1
"46" 0.469556770887811 0.4765222697814 0.252668141133162 0.612880182483862 0.772050703302374 0.899809385962594 0.837295420908401
"47" 0.107809568064709 0.199097816106794 0.459863430699582 0.670059476680312 0.796356611723716 0.948073410454901 1
"48" 0.484852890735543 0.491962997090364 0.372614675438755 0.659253150894292 0.910615685034583 0.960630467282476 0.911248218929613
"49" 0.371238871342725 0.244451117519782 0.270414796849696 0.6159385010249 0.922574244921156 0.947613803405344 0.802344887843355
"50" 0.371184080117637 0.39410102852629 0.567873994342652 0.651148884906749 0.886895128647891 0.986598879940902 0.986598879940902
